장소유형,담당부서,장소명,읍면동 구분,소재지도로명주소,소재지지번주소,연락처,홈페이지,위도,경도,데이터기준일자,비고
야영장,관광체육과,캠프여주,북내면,경기도 여주시 북내면 중암2길 19-22,경기도 여주시 북내면 중암리 산 25-13,,http://www.yjfarm.co.kr/,37.35709055,127.7103603,2025-12-16,
야영장,관광체육과,캠핑고래 강천캠핑장,강천면,경기도 여주시 강천면 강천로 265,경기도 여주시 강천면 강천리 670,,,37.24176918,127.7169022,2025-12-16,
야영장,관광체육과,캠핑주막,북내면,경기도 여주시 북내면 당전로 470,경기도 여주시 북내면 중암리 770,,,37.34854974,127.7165364,2025-12-16,
야영장,관광체육과,파인 관광농원,가남읍,경기도 여주시 가남읍 경충대로 1483-25,경기도 여주시 가남읍 신해리 649-10,031-883-7103,,37.21489025,127.5317714,2025-12-16,
야영장,관광체육과,팜스퀘어 하늘타리,금사면,경기도 여주시 금사면 금품2로 835-64,경기도 여주시 금사면 도곡리 241-1,,http://www.farmsquare.co.kr/haneul/info.asp,37.38406016,127.50042,2025-12-16,
야영장,관광체육과,해여림 빌리지,산북면,경기도 여주시 산북면 해여림로 78,경기도 여주시 산북면 상품리 691,031-882-1700,https://www.haeyeorim.co.kr/1856/home/index,37.39171292,127.4383395,2025-12-16,
야영장,관광체육과,호수산장 관광농원,가남읍,경기도 여주시 가남읍 신해1길 95-52,경기도 여주시 가남읍 신해리 222,031-882-9779,,37.23201627,127.5419508,2025-12-16,
야영장,관광체육과,휴림,산북면,경기도 여주시 산북면 주어로 204,경기도 여주시 산북면 주어리 368-3,,,37.41598958,127.4272856,2025-12-16,
여주농촌체험,기술기획과,Picnico(피크니코),흥천면,경기도 여주시 흥천면 금대울로 204-10,경기도 여주시 흥천면 복대리 107,0507-1335-0480,https://booking.naver.com/booking/12/bizes/223865area=bmp,37.36184872,127.5348121,2025-12-16,
여주농촌체험,기술기획과,경인목장,가남읍,경기도 여주시 가남읍 금당5길 149,경기도 여주시 가남읍 금당리 41-5,,,37.2135183,127.6203023,2025-12-16,
여주농촌체험,기술기획과,곤충박물관,여흥동,경기도 여주시 명성로 114-146,경기도 여주시 능현동 166,0507-1396-1400,https://www.xn--699a3bx02d1ya237aooepxj.kr/,37.25955987,127.6633506,2025-12-16,
여주농촌체험,기술기획과,김치체험장,세종대왕면,경기도 여주시 세종대왕면 월평로 408-24,경기도 여주시 세종대왕면 광대리 110,,,37.26580858,127.5794586,2025-12-16,
여주농촌체험,기술기획과,낭구야놀자,가남읍,경기도 여주시 가남읍 태평로 15,경기도 여주시 가남읍 태평리 110-5,0507-1416-3060,,37.20256609,127.5472051,2025-12-16,
여주농촌체험,기술기획과,낭만농부,가남읍,경기도 여주시 가남읍 송림2길 38,경기도 여주시 가남읍 송림리 41-1,,,37.1868209,127.6393738,2025-12-16,
여주농촌체험,기술기획과,느린숨,산북면,경기도 여주시 산북면 광여로 1326-20,경기도 여주시 산북면 백자리 317,,,37.40947212,127.4524687,2025-12-16,
여주농촌체험,기술기획과,늘향골체험마을,점동면,경기도 여주시 점동면 도리길 152,경기도 여주시 점동면 도리 60-2,,,37.2233893,127.7057236,2025-12-16,
여주농촌체험,기술기획과,루돌프농원,금사면,경기도 여주시 금사면 금품2로 485,경기도 여주시 금사면 주록리 44-7 ,0507-1335-6554,https://ldf.modoo.at/link=rhsn8d7r,37.37610709,127.4730288,2025-12-16,
여주농촌체험,기술기획과,백화원연꽃농원,점동면,경기도 여주시 점동면 구부실길 61,경기도 여주시 점동면 부구리 343,0507-1343-6625,https://blog.naver.com/sdi0630,37.19364834,127.6696271,2025-12-16,
여주농촌체험,기술기획과,부부농장,금사면,경기도 여주시 금사면 금품1로 332,경기도 여주시 금사면 상호리 90-13,,,37.40507953,127.4704451,2025-12-16,
여주농촌체험,기술기획과,산속애,북내면,경기도 여주시 북내면 상교3길 149,경기도 여주시 북내면 상교리 384-19,0507-1309-7969,https://sansok.imweb.me/,37.40337018,127.6529878,2025-12-16,
여주농촌체험,기술기획과,산숲팜,금사면,경기도 여주시 금사면 안산길 235-50,경기도 여주시 금사면 주록리 190,,https://cafe.naver.com/sansoopfarmiframe_url=/MyCafeIntro.nhn%3Fclubid=31089612,37.35789074,127.4534838,2025-12-16,
여주농촌체험,기술기획과,성문농장,강천면,경기도 여주시 강천면 가정긴골길 200,경기도 여주시 강천면 걸은리 330-1,031-885-7188,http://www.sm62.co.kr/,37.30321051,127.70056,2025-12-16,
여주농촌체험,기술기획과,술아원,여흥동,경기도 여주시 점봉길 93-12,경기도 여주시 점봉동 189-99,070-8776-0007,https://smartstore.naver.com/soola,37.246039,127.644465,2025-12-16,
여주농촌체험,기술기획과,아로마 파티,북내면,경기도 여주시 북내면 상교1길 61-34,경기도 여주시 북내면 상교리 61,0507-1430-5366,,37.3804698,127.6654102,2025-12-16,
여주농촌체험,기술기획과,양촌리캠프장,대신면,경기도 여주시 대신면 양촌로 235,경기도 여주시 대신면 양촌리 63-1,,,37.36665025,127.5608944,2025-12-16,
여주농촌체험,기술기획과,여주본가,가남읍,경기도 여주시 가남읍 가남로 270-3,경기도 여주시 가남읍 양귀리 141-2,0507-1421-1278,,37.21457711,127.5802081,2025-12-16,
여주농촌체험,기술기획과,여주자연팜,금사면,경기도 여주시 금사면 소유실길 107,경기도 여주시 금사면 소유리 49-3,0507-1331-8734,https://blog.naver.com/cyc0822,37.41665134,127.5000927,2025-12-16,
여주농촌체험,기술기획과,여주자원농원,세종대왕면,경기도 여주시 세종대왕면 마장로 99-31,경기도 여주시 세종대왕면 번도리 424-2,,https://blog.naver.com/rkwkrhrhrh,37.3014593,127.5779716,2025-12-16,
여주농촌체험,기술기획과,영춘농원,점동면,경기도 여주시 점동면 가남로 1126-1,경기도 여주시 점동면 청안리 330,,https://blog.naver.com/coxqeen,37.20202999,127.6560946,2025-12-16,
여주농촌체험,기술기획과,오감체험농장,강천면,경기도 여주시 강천면 오감길 87-6,경기도 여주시 강천면 가야리 132,,https://www.ogamfarm.co.kr/,37.26843479,127.6989313,2025-12-16,
여주농촌체험,기술기획과,은아목장,가남읍,경기도 여주시 가남읍 금당5길 139,경기도 여주시 가남읍 금당리 5-2,0507-1304-5868,http://www.eunafarm.com/main/main.asp,37.21254236,127.620361,2025-12-16,
여주농촌체험,기술기획과,주주팜,점동면,경기도 여주시 점동면 가남로 1126-1,경기도 여주시 점동면 청안리 330,,http://zoozoofarm.co.kr/,37.20202999,127.6560946,2025-12-16,
여주농촌체험,기술기획과,지미당,여흥동,경기도 여주시 하거1길 6,경기도 여주시 하거동 188-1,031-884-6036,,37.23146837,127.6406589,2025-12-16,
여주농촌체험,기술기획과,청미원,금사면,경기도 여주시 금사면 장흥로 353-7,경기도 여주시 금사면 장흥리 62-4,,,37.39149609,127.49117,2025-12-16,
여주농촌체험,기술기획과,초콜릿이도,세종대왕면,경기도 여주시 세종대왕면 새미실2길 14,경기도 여주시 세종대왕면 신지리 441-2,0507-1387-6450,http://www.chocolateido.co.kr/,37.28831021,127.5814624,2025-12-16,
여주농촌체험,기술기획과,토리샘,점동면,경기도 여주시 점동면 어우실길 67,경기도 여주시 점동면 관한리 419,,,37.15205503,127.6585449,2025-12-16,
여주농촌체험,기술기획과,팜스퀘어,금사면,경기도 여주시 금사면 금품2로 835-64,경기도 여주시 금사면 도곡리 241-1,,http://www.farmsquare.co.kr/haneul/info.asp,37.38406016,127.50042,2025-12-16,
여주농촌체험,기술기획과,팜스테이마을,금사면,경기도 여주시 금사면 윗범실길 8-3,경기도 여주시 금사면 상호리 153-2,031-886-5552,https://farmstay.invil.org/index.html,37.40875051,127.4745956,2025-12-16,
여주농촌체험,기술기획과,평리자연농원,가남읍,경기도 여주시 가남읍 화평길 59-18,경기도 여주시 가남읍 화평리 141-6,,,37.24359421,127.5646669,2025-12-16,
여주농촌체험,기술기획과,품실채휴양마을,산북면,경기도 여주시 산북면 광여로 1389,경기도 여주시 산북면 백자리 308-2,031-884-1555,,37.41389291,127.4535081,2025-12-16,
여주농촌체험,기술기획과,해봄,가남읍,경기도 여주시 가남읍 양귀1길 84,경기도 여주시 가남읍 양귀리 551-3,0507-1357-591,https://forest5.modoo.at/,37.20376783,127.5822785,2025-12-16,
여주도자기,관광체육과,iz토예,강천면,경기도 여주시 강천면 곱새기로 123,경기도 여주시 강천면 걸은리 782-2,070-8800-8191,,37.28980829,127.7083586,2025-12-16,"생활소품,주방소품,찬기,접시,머그,다도,세트"
여주도자기,관광체육과,lkmade,오학동,경기도 여주시 어영실로 45-13,경기도 여주시 천송동 503-43,031-885-5446,,37.30477013,127.6517115,2025-12-16,"냄비,머그"
여주도자기,관광체육과,가마고을,북내면,경기도 여주시 북내면 도예로 379,경기도 여주시 북내면 신남리 144-1,031-885-4654,,37.323803,127.671382,2025-12-16,생활자기
여주도자기,관광체육과,가마고을,오학동,경기도 여주시 어영실로 93-8,경기도 여주시 천송동 452-2,031-885-4654,,37.30835743,127.6542935,2025-12-16,"다도,접시,생활소품,컵,공기,세트"
여주도자기,관광체육과,가마지기,오학동,경기도 여주시 현암3길 118,경기도 여주시 현암동 363-1,031-881-2255,,37.31621815,127.6363097,2025-12-16,생활자기
여주도자기,관광체육과,걸은도자문화세험학교,강천면,경기도 여주시 강천면 마감로 117-14,경기도 여주시 강천면 걸은리 625-1,031-886-3729,,37.29294417,127.6978218,2025-12-16,도자체험
여주도자기,관광체육과,고려도자기,북내면,경기도 여주시 북내면 운촌1길 51,경기도 여주시 북내면 운촌리 356-1,031-886-9622,,37.33217836,127.7142572,2025-12-16,도자체험
여주도자기,관광체육과,고성도예,대신면,경기도 여주시 대신면 여양로 1083-10,경기도 여주시 대신면 후포리 743-6,031-885-3613,,37.35426735,127.6072204,2025-12-16,"백자,진사, 도자체험"
여주도자기,관광체육과,곰아저씨공방,대신면,경기도 여주시 대신면 대신1로 90,경기도 여주시 대신면 초현리 77-7,,,37.38251522,127.5970211,2025-12-16,"찬기,접시,공기,면기,대접,주방소품,볼,머그,백자,청자"
여주도자기,관광체육과,굴암리공방,강천면,경기도 여주시 강천면 굴암1길 29,경기도 여주시 강천면 굴암리 56-3,031-883-0242,http://www.kimsangbeom.com,37.23864427,127.7004255,2025-12-16,조형도자 및 주기
여주도자기,관광체육과,그루,오학동,경기도 여주시 현암2길 6-9,경기도 여주시 현암동 179-2,031-885-1684,,37.30792248,127.6395317,2025-12-16,"찬기,접시,볼,주전자,면기,대접,찬기,주방소품,머그"
여주도자기,관광체육과,그린포터리,오학동,경기도 여주시 신륵로 67,경기도 여주시 천송동 331-7,,,37.30197175,127.6571193,2025-12-16,"화분,찬기,면기,대접,볼,접시,머그,주방소품"
여주도자기,관광체육과,금사토기(나날),대신면,경기도 여주시 대신면 대신1로 426-24,경기도 여주시 대신면 옥촌리 459-6,,,37.40753614,127.6165106,2025-12-16,"접시,볼,컵,세트"
여주도자기,관광체육과,기억도자기,오학동,경기도 여주시 학동1길 5,경기도 여주시 현암동 208-5,,,37.30364836,127.641686,2025-12-16,"공기,대접,찬기,컵,접시,면기"
여주도자기,관광체육과,긴골이야기,북내면,경기도 여주시 북내면 가정긴골길 89-10,경기도 여주시 북내면 가정리 78-5,031-886-5474,,37.29994309,127.6908066,2025-12-16,"주기,주방소품,머그,찬기,대접,면기,접시"
여주도자기,관광체육과,김원주조형,북내면,경기도 여주시 북내면 상교2길 133-14,경기도 여주시 북내면 상교리 335,031-884-9584,,37.40206108,127.6626332,2025-12-16,"다도,접시,머그"
여주도자기,관광체육과,놀터공방,북내면,경기도 여주시 북내면 도예촌길 17-8,경기도 여주시 북내면 지내리 370-28,,,37.30878169,127.6853259,2025-12-16,"머그,커피"
여주도자기,관광체육과,다솜도예,북내면,경기도 여주시 북내면 당전로 358-4,경기도 여주시 북내면 중암리 561-3,031-884-0291,,37.33925436,127.7136773,2025-12-16,"주기,볼,면기,공기,찬기,대접,접시,주방소품,생활소품"
여주도자기,관광체육과,다은도예,북내면,경기도 여주시 북내면 도예로 317,경기도 여주시 북내면 신남리 185,031-885-6790,,37.3212931,127.6655835,2025-12-16,"쌀독,백자,주방용품,생활용품,세트"
여주도자기,관광체육과,다형도예,대신면,경기도 여주시 대신면 대신1로 94,경기도 여주시 대신면 초현리 80-3,031-882-9762,,37.38281631,127.5976498,2025-12-16,"화분,항아리,쌀독,접시,대접,먹,주방용품,생활용품"
여주도자기,관광체육과,대웅도자,강천면,경기도 여주시 강천면 강문로 181,경기도 여주시 강천면 이호리 350-16,031-885-8785,,37.29344372,127.6820196,2025-12-16,"볼,면기,접시,찬기,머그,대접"
여주도자기,관광체육과,덕산방,대신면,경기도 여주시 대신면 하림2길 22,경기도 여주시 대신면 하림리 208,,,37.35705311,127.6390327,2025-12-16,"작품, 화분"
여주도자기,관광체육과,도유가,대신면,경기도 여주시 대신면 가산1길 106,경기도 여주시 대신면 가산리 542-3,031-884-2744,,37.33802796,127.6137547,2025-12-16,"도자기 제조,도소매, 차그릇(다기),달항아리"
여주도자기,관광체육과,도자공방 나래,강천면,경기도 여주시 강천면 강문로 210,경기도 여주시 강천면 이호리 474-3,031-886-5030,,37.29052391,127.6817323,2025-12-16,"작품, 소품, 화분"
여주도자기,관광체육과,디자인비젼,강천면,경기도 여주시 강천면 강문로 388,경기도 여주시 강천면 이호리 132-5,031-883-8956,,37.28417201,127.6970727,2025-12-16,"머그,컵,화분,생활소품"
여주도자기,관광체육과,로얄포셀린,세종대왕면,경기도 여주시 세종대왕면 안양동2길 36,경기도 여주시 세종대왕면 구양리 550-5,031-882-1813,,37.31059694,127.5763652,2025-12-16,"찬기,접시,볼,면기,대접,공기,냄비,머그"
여주도자기,관광체육과,리번아트,북내면,경기도 여주시 북내면 가정긴골길 10,경기도 여주시 북내면 가정리 157,031-886-1142,,37.29619598,127.6833482,2025-12-16,"다도,커피,주기,머그,화분,세트기타"
여주도자기,관광체육과,밈,금사면,경기도 여주시 금사면 발림길 89-93,경기도 여주시 금사면 외평리 440-6,,,37.39495071,127.5164323,2025-12-16,옹기
여주도자기,관광체육과,박광연도자갤러리카페 비움과채움,오학동,경기도 여주시 신륵로 35-3,경기도 여주시 천송동 534,031-886-0897,,37.30107552,127.6535528,2025-12-16,"컵,머그,면기,접시,백자,항아리,생활소품"
여주도자기,관광체육과,백제도예연구소,북내면,경기도 여주시 북내면 도예촌길 14-1,경기도 여주시 북내면 지내리 370-36,031-885-4428,,37.30833361,127.6861811,2025-12-16,"주기,접시,대접,볼,공기,면기,냄비,찬기,컵"
여주도자기,관광체육과,범천요,대신면,경기도 여주시 대신면 대신1로 96,경기도 여주시 대신면 초현리 80-2,,,37.38299128,127.5977235,2025-12-16,"냄비,커피,다도,머그,접시,볼,찬기,공기,대접,주방용품"
여주도자기,관광체육과,부여도자기,오학동,경기도 여주시 오학길 5,경기도 여주시 오학동 137,031-881-4348,,37.31344922,127.6498565,2025-12-16,"분청,패션소품,생활소품,세트"
여주도자기,관광체육과,붉은나무,강천면,경기도 여주시 강천면 굴암1길 21-1,경기도 여주시 강천면 굴암리 83-7,,,37.2389972,127.7014451,2025-12-16,"공기,대접,면기,찬기,접시,주전자,컵,볼,주방용품"
여주도자기,관광체육과,살래(세라믹스튜디오 살래),대신면,경기도 여주시 대신면 초현길 80,경기도 여주시 대신면 초현리 356-9,070-4129-9231,,37.36821336,127.595091,2025-12-16,"화분,다도,공기,생활용품,접시"
여주도자기,관광체육과,생기의 숲,오학동,경기도 여주시 오금2길 75,경기도 여주시 오금동 111-1,031-883-6285,,37.33991899,127.651239,2025-12-16,"옹기,접시,화분,주방소품"
여주도자기,관광체육과,서라벌도예,북내면,경기도 여주시 북내면 도예촌길 17-8,경기도 여주시 북내면 지내리 370-28,031-886-7717,,37.30878169,127.6853259,2025-12-16,"접시,면지,찬기,공기,머그,볼,다도,백자,반상기"
여주도자기,관광체육과,석담도예,북내면,경기도 여주시 북내면 여양2로 257,경기도 여주시 북내면 당우리 235-2,031-882-0136,,37.32617985,127.6795501,2025-12-16,"백자작품, 소품"
여주도자기,관광체육과,석담도예,북내면,경기도 여주시 북내면 여양2로 257,경기도 여주시 북내면 당우리 235-2,031-882-0136,,37.32617985,127.6795501,2025-12-16,"청화백자,주방소품,생활소품,화분,청자,백자,다도,주기"
여주도자기,관광체육과,선욱요업,오학동,경기도 여주시 현암3길 38-1,경기도 여주시 현암동 154-1,031-885-1350,,37.3107766,127.639941,2025-12-16,"생활자기,화분"
여주도자기,관광체육과,설봉도예,오학동,경기도 여주시 학동1길 42,경기도 여주시 오학동 292-9,031-885-8877,,37.30686631,127.6427224,2025-12-16,"청자, 백자, 작품도자기"
여주도자기,관광체육과,성월요업,오학동,경기도 여주시 여양로 410,경기도 여주시 오학동 85-10,031-885-2179,,37.31807018,127.6473427,2025-12-16,"다도,커피,컵,세트,생활소품"
여주도자기,관광체육과,세종드림,대신면,경기도 여주시 대신면 여양로 1028,경기도 여주시 대신면 가산리 182,031-885-6304,,37.35248179,127.6126417,2025-12-16,"주기,찬기,다도,대접,공기,볼,주방소품,생활소품"
여주도자기,관광체육과,소리니 카페,오학동,경기도 여주시 여양로 231,경기도 여주시 천송동 590-1,031-881-4478,,37.30302255,127.6482421,2025-12-16,도자체험
여주도자기,관광체육과,소소재기독예술원,가남읍,경기도 여주시 가남읍 대신리길 235,경기도 여주시 가남읍 대신리 236-3,031-882-4601,,37.17933977,127.5345681,2025-12-16,"냄비,접시,볼,머그,대접,주방소품,생활소품"
여주도자기,관광체육과,소우재,북내면,경기도 여주시 북내면 당전로 358-3,경기도 여주시 북내면 중암리 561-1,031-882-1450,,37.33965934,127.7137709,2025-12-16,"백자,머그,생활소품"
여주도자기,관광체육과,소우재도예,북내면,경기도 여주시 북내면 당전로 358-3,경기도 여주시 북내면 중암리 561-1,031-882-1450,https://www.sowoojae.com,37.33965934,127.7137709,2025-12-16,"백자작품, 생활자기"
여주도자기,관광체육과,솔솔푸른솔,오학동,경기도 여주시 현암3길 37,경기도 여주시 현암동 155-6,,,37.31042196,127.6400559,2025-12-16,"접시,찬기,볼,공기,접시,대접"
여주도자기,관광체육과,순수,대신면,경기도 여주시 대신면 두라리길 71,경기도 여주시 대신면 가산리 79-1,,,37.3500589,127.6289285,2025-12-16,"공기,대접,찬기,접시,볼,면기,머그,볼,기타"
여주도자기,관광체육과,알천도예,북내면,경기도 여주시 북내면 신남1길 99-9,경기도 여주시 북내면 신남리 47-6,031-885-9313,,37.32972413,127.6679442,2025-12-16,"접시,머그,다도,공기,대접,찬기,생활소품"
여주도자기,관광체육과,엘림도예,오학동,경기도 여주시 오학길 22,경기도 여주시 오학동 132-3,031-885-0368,,37.31501184,127.6496943,2025-12-16,"생활자기,화분,작품"
여주도자기,관광체육과,여기도자기,대신면,경기도 여주시 대신면 하림3길 15-9,경기도 여주시 대신면 하림리 236-2,,,37.3579496,127.642629,2025-12-16,화분
여주도자기,관광체육과,여주 이도 세라믹 스튜디오,북내면,경기도 여주시 북내면 가정1길 62,경기도 여주시 북내면 가정리 86-2,031-881-5525,,37.30000857,127.6889248,2025-12-16,도자체험
여주도자기,관광체육과,여주도예촌,오학동,경기도 여주시 여양로 588-8,경기도 여주시 오금동 산 24-1,031-886-4393,,37.33157945,127.6492079,2025-12-16,"접시,대접,공기,찬기,반상기,면기,컵,생활소품"
여주도자기,관광체육과,여주시장애인자립생활센터,여흥동,경기도 여주시 여흥로160번길 49-16,경기도 여주시 상동 372-4,031-885-0748,,37.2917503,127.6417536,2025-12-16,생활자기
여주도자기,관광체육과,여주토기,오학동,경기도 여주시 여양로 328,경기도 여주시 오학동 250-1,031-885-5685,http://www.yeojutogi.co.kr,37.31083097,127.6455225,2025-12-16,"도자기,항아리"
여주도자기,관광체육과,연안자기,오학동,경기도 여주시 현암3길 54-4,경기도 여주시 현암동 159-2,031-885-6289,,37.31149492,127.6393667,2025-12-16,"컵,머그"
여주도자기,관광체육과,영주헌도예,오학동,경기도 여주시 강변북로 70-3,경기도 여주시 오학동 292-7,,,37.3034213,127.6428643,2025-12-16,"접시,머그,볼,항아리"
여주도자기,관광체육과,예나공방,북내면,경기도 여주시 북내면 신남1길 99-3,경기도 여주시 북내면 신남리 47-4,070-7521-5158,,37.3298688,127.6683155,2025-12-16,"접시,면기,머그,볼,주기,생활소품,항아리,주방소품"
여주도자기,관광체육과,예뜰공방,대신면,경기도 여주시 대신면 새재길 11-19,경기도 여주시 대신면 초현리 151-1,,,37.3806907,127.5968717,2025-12-16,생활자기
여주도자기,관광체육과,오부자옹기,금사면,경기도 여주시 금사면 이여로 1213-7,경기도 여주시 금사면 궁리 4,031-882-9334,,37.3860471,127.5271876,2025-12-16,옹기
여주도자기,관광체육과,옹기공방,북내면,경기도 여주시 북내면 여강로 184,경기도 여주시 북내면 신접리 432-1,031-886-7055,,37.31647496,127.6858807,2025-12-16,"냄비,옹기"
여주도자기,관광체육과,용우도예,북내면,경기도 여주시 북내면 도예로 323,경기도 여주시 북내면 신남리 184-5,031-886-0425,,37.32127925,127.6661081,2025-12-16,작품
여주도자기,관광체육과,용우도예방,북내면,경기도 여주시 북내면 도예로 323,경기도 여주시 북내면 신남리 184-5,031-886-0425,,37.32127925,127.6661081,2025-12-16,"분청,청자,진사,생황용품"
여주도자기,관광체육과,용원요업,오학동,경기도 여주시 오금3길 22-2,경기도 여주시 오금동 278-9,031-884-2728,,37.33414774,127.6441253,2025-12-16,화분
여주도자기,관광체육과,우서요,북내면,경기도 여주시 북내면 도예촌길 17-10,경기도 여주시 북내면 지내리 373-5,070-8825-8640,,37.3089651,127.6853322,2025-12-16,화분
여주도자기,관광체육과,운곡청자,가남읍,경기도 여주시 가남읍 화평길 59-9,경기도 여주시 가남읍 화평리 114,031-885-6653,,37.2430772,127.5657011,2025-12-16," 도자기, 청자작품"
여주도자기,관광체육과,운산도예,대신면,경기도 여주시 대신면 여양로 1083-12,경기도 여주시 대신면 후포리 743-7,,,37.35414508,127.6071503,2025-12-16,"작품, 생활자기"
여주도자기,관광체육과,유기공방(김경수여주유기공방),대신면,경기도 여주시 대신면 초현길 76,경기도 여주시 대신면 초현리 356-5,031-881-4246,,37.36833826,127.5954984,2025-12-16,"찬기,접시,주방용품,컵,머그,잔,찻잔"
여주도자기,관광체육과,의석도예,오학동,경기도 여주시 여양로 303,경기도 여주시 오학동 298-2,031-886-1484,,37.30881747,127.644463,2025-12-16,"분청,생활소품,기타"
여주도자기,관광체육과,이경현도예,북내면,경기도 여주시 북내면 신남1길 99-9,경기도 여주시 북내면 신남리 47-6,,,37.32972413,127.6679442,2025-12-16,"컵,접시,생활소품,화분,볼,면기,세트"
여주도자기,관광체육과,이조도예 체험학습장,오학동,경기도 여주시 평장길 55,경기도 여주시 현암동 94-4,031-885-2108,,37.32070646,127.6427154,2025-12-16,도자체험
여주도자기,관광체육과,일사도예,세종대왕면,경기도 여주시 세종대왕면 중부대로 2710-38,경기도 여주시 세종대왕면 왕대리 981-23,031-885-4049,,37.2963501,127.6084665,2025-12-16,"커피,머그,생활소품"
여주도자기,관광체육과,임의섭도예작업장,세종대왕면,경기도 여주시 세종대왕면 왕터1길 99,경기도 여주시 세종대왕면 왕대리 506-3,031-881-2562,,37.32381742,127.5976938,2025-12-16,"접시,주방소품,찬기,머그,면기,공기,대접,볼,다도"
여주도자기,관광체육과,장유도예,오학동,경기도 여주시 현암4길 48,경기도 여주시 현암동 426,031-885-1405,,37.3234695,127.6340469,2025-12-16,"생활자기, 다기세트"
여주도자기,관광체육과,전원요업,오학동,경기도 여주시 어영실로 87,경기도 여주시 천송동 450-4,031-884-0459,,37.30798809,127.6540853,2025-12-16,"분청,다도,칠보,백자,컵,접시,공기,대접,주방소품"
여주도자기,관광체육과,증터가마,오학동,경기도 여주시 오학길 9-2,경기도 여주시 오학동 136-5,031-886-6810,,37.31417601,127.6494899,2025-12-16,"머그,다도,주기,컵,생활소품"
여주도자기,관광체육과,창무도예연구원,강천면,경기도 여주시 강천면 강문로 181,경기도 여주시 강천면 이호리 350-16,031-885-7070,,37.29344372,127.6820196,2025-12-16,"접시,면기,반상기,점묘,공기,볼,주방소품,컵"
여주도자기,관광체육과,천화,오학동,경기도 여주시 여양로 588-2,경기도 여주시 오금동 252-4,031-881-5949,,37.33146249,127.6484218,2025-12-16,"냄비,머그,옹기,다도,커피,주방소품"
여주도자기,관광체육과,청룡도예,오학동,경기도 여주시 여양로 452,경기도 여주시 오학동 62-10,031-885-5890,,37.32036008,127.6503396,2025-12-16,"다도,백자,분청"
여주도자기,관광체육과,청심도화방,북내면,경기도 여주시 북내면 당전로 348,경기도 여주시 북내면 중암리 550-1,,,37.33889361,127.7129863,2025-12-16,백자 작품
여주도자기,관광체육과,토강암요업,북내면,경기도 여주시 북내면 신남1길 23,경기도 여주시 북내면 신남리 133-3,031-885-2559,,37.32531395,127.6730586,2025-12-16,"분청,백자,다도,청화백자,생활소품"
여주도자기,관광체육과,토기장이,대신면,경기도 여주시 대신면 여양로 1026,경기도 여주시 대신면 가산리 산 50-15,031-881-3589,,37.35225537,127.613092,2025-12-16,"접시,면기,찬기,공기,댕접,접시,주기,볼,주방소품"
여주도자기,관광체육과,토산방,북내면,경기도 여주시 북내면 상교1길 47,경기도 여주시 북내면 상교리 56-1,,,37.37914605,127.6689687,2025-12-16,"생활자기, 작품"
여주도자기,관광체육과,토우도예,금사면,경기도 여주시 금사면 장흥로 315,경기도 여주시 금사면 장흥리 51-1,031-885-8410,,37.39114467,127.4865785,2025-12-16,"분청,백자,생활소품,패션소품,화분"
여주도자기,관광체육과,토은도자기,오학동,경기도 여주시 오금1길 67-1,경기도 여주시 오금동 74,,,37.33546002,127.6514409,2025-12-16,"접시,컵,찬기,면기,화분,주방소품"
여주도자기,관광체육과,포슬린,오학동,경기도 여주시 학동1길 36,경기도 여주시 오학동 292-11,031-885-8893,,37.3065085,127.6428909,2025-12-16,"머그,주기,볼,공기,볼,주방소품,세트"
여주도자기,관광체육과,한당도예,북내면,경기도 여주시 북내면 여양2로 183,경기도 여주시 북내면 신남리 236-21,031-885-5355,,37.32054795,127.6759964,2025-12-16,"머그,주기,면기,화분,접시,생활소품,주방소품,쌀독"
여주도자기,관광체육과,한덕도예,대신면,경기도 여주시 대신면 여양로 664,경기도 여주시 대신면 천남리 73-1,031-881-1700,,37.33807879,127.6447517,2025-12-16,"다도,분청,진사"
여주도자기,관광체육과,한도랑도예연수원,흥천면,경기도 여주시 흥천면 부처울길 13-1,경기도 여주시 흥천면 계신리 177-6,031-884-5840,,37.3764659,127.5380104,2025-12-16,도자체험
여주도자기,관광체육과,한울디자인,북내면,경기도 여주시 북내면 가정1길 24,경기도 여주시 북내면 가정리 205,031-885-1145,,37.30014954,127.6850201,2025-12-16,"생활자기, 기타"
여주도자기,관광체육과,한울디자인,북내면,경기도 여주시 북내면 가정1길 24,경기도 여주시 북내면 가정리 205,031-885-1145,,37.30014954,127.6850201,2025-12-16,"접시,공기,대접,면기,찬기,머그,주전자,다도"
여주도자기,관광체육과,해밀공예디자인,오학동,경기도 여주시 여양로 303,경기도 여주시 오학동 298-2,,,37.30881747,127.644463,2025-12-16,"주기,접시,머그,컵,화분,세트,기타"
여주도자기,관광체육과,해청도예,오학동,경기도 여주시 도예로 183,경기도 여주시 오학동 160-6,031-885-4802,,37.31538575,127.6528248,2025-12-16,"칠보,진사,청자,백자,화분,생활소품"
여주도자기,관광체육과,화조화분,오학동,경기도 여주시 여양로 295,경기도 여주시 오학동 296-2,031-886-7791,,37.30797634,127.644616,2025-12-16,화분
여주도자기,관광체육과,효진도예,북내면,경기도 여주시 북내면 여강로 188,,031-887-2114,,37.3168164,127.685978,2025-12-16,"작품, 다육화분"
